x-axis,1,2
second,Volt,Volt
-8.14000E-06,-493.83793771E-03,+377.18593329E-03
-8.13000E-06,-493.83793771E-03,+382.21105887E-03
-8.12000E-06,-493.83793771E-03,+377.18593329E-03
-8.11000E-06,-495.09421911E-03,+377.18593329E-03
-8.10000E-06,-493.83793771E-03,+377.18593329E-03
-8.09000E-06,-493.83793771E-03,+362.11055657E-03
-8.08000E-06,-513.93844001E-03,+382.21105887E-03
-8.07000E-06,-493.83793771E-03,+377.18593329E-03
-8.06000E-06,-493.83793771E-03,+373.41708911E-03
-8.05000E-06,-474.99371681E-03,+377.18593329E-03
-8.04000E-06,-493.83793771E-03,+377.18593329E-03
-8.03000E-06,-473.73743542E-03,+362.11055657E-03
-8.02000E-06,-472.48115402E-03,+377.18593329E-03
-8.01000E-06,-453.63693312E-03,+353.31658681E-03
-8.00000E-06,-433.53643082E-03,+342.01005427E-03
-7.99000E-06,-433.53643082E-03,+357.08543099E-03
-7.98000E-06,-413.43592852E-03,+342.01005427E-03
-7.97000E-06,-413.43592852E-03,+357.08543099E-03
-7.96000E-06,-354.39070303E-03,+357.08543099E-03
-7.95000E-06,-353.13442163E-03,+357.08543099E-03
-7.94000E-06,-333.03391933E-03,+336.98492870E-03
-7.93000E-06,-314.18969843E-03,+342.01005427E-03
-7.92000E-06,-294.08919613E-03,+336.98492870E-03
-7.91000E-06,-292.83291474E-03,+336.98492870E-03
-7.90000E-06,-272.73241244E-03,+336.98492870E-03
-7.89000E-06,-232.53140785E-03,+321.90955197E-03
-7.88000E-06,-212.43090555E-03,+321.90955197E-03
-7.87000E-06,-192.33040325E-03,+316.88442640E-03
-7.86000E-06,-172.22990096E-03,+333.21608452E-03
-7.85000E-06,-152.12939866E-03,+333.21608452E-03
-7.84000E-06,-132.02889636E-03,+316.88442640E-03
-7.83000E-06,-91.82789177E-03,+321.90955197E-03
-7.82000E-06,-90.57161037E-03,+313.11558222E-03
-7.81000E-06,-51.62688717E-03,+316.88442640E-03
-7.80000E-06,-11.42588258E-03,+316.88442640E-03
-7.79000E-06,+8.67461972E-03,+316.88442640E-03
-7.78000E-06,+8.67461972E-03,+313.11558222E-03
-7.77000E-06,+68.97612661E-03,+301.80904968E-03
-7.76000E-06,+89.07662891E-03,+281.70854738E-03
-7.75000E-06,+109.17713121E-03,+296.78392410E-03
-7.74000E-06,+148.12185441E-03,+293.01507992E-03
-7.73000E-06,+149.37813580E-03,+281.70854738E-03
-7.72000E-06,+189.57914039E-03,+281.70854738E-03
-7.71000E-06,+209.67964269E-03,+296.78392410E-03
-7.70000E-06,+229.78014499E-03,+293.01507992E-03
-7.69000E-06,+249.88064729E-03,+296.78392410E-03
-7.68000E-06,+290.08165188E-03,+276.68342181E-03
-7.67000E-06,+290.08165188E-03,+276.68342181E-03
-7.66000E-06,+310.18215418E-03,+276.68342181E-03
-7.65000E-06,+330.28265648E-03,+272.91457762E-03
-7.64000E-06,+367.97109828E-03,+261.60804508E-03
-7.63000E-06,+370.48366107E-03,+276.68342181E-03
-7.62000E-06,+370.48366107E-03,+276.68342181E-03
-7.61000E-06,+410.68466567E-03,+276.68342181E-03
-7.60000E-06,+410.68466567E-03,+256.58291951E-03
-7.59000E-06,+430.78516796E-03,+256.58291951E-03
-7.58000E-06,+429.52888657E-03,+256.58291951E-03
-7.57000E-06,+450.88567026E-03,+256.58291951E-03
-7.56000E-06,+449.62938887E-03,+241.50754279E-03
-7.55000E-06,+450.88567026E-03,+256.58291951E-03
-7.54000E-06,+450.88567026E-03,+256.58291951E-03
-7.53000E-06,+450.88567026E-03,+256.58291951E-03
-7.52000E-06,+450.88567026E-03,+241.50754279E-03
-7.51000E-06,+469.72989116E-03,+252.81407533E-03
-7.50000E-06,+450.88567026E-03,+236.48241721E-03
-7.49000E-06,+470.98617256E-03,+236.48241721E-03
-7.48000E-06,+450.88567026E-03,+221.40704049E-03
-7.47000E-06,+449.62938887E-03,+232.71357303E-03
-7.46000E-06,+430.78516796E-03,+216.38191491E-03
-7.45000E-06,+430.78516796E-03,+221.40704049E-03
-7.44000E-06,+428.27260518E-03,+201.30653819E-03
-7.43000E-06,+410.68466567E-03,+216.38191491E-03
-7.42000E-06,+390.58416337E-03,+212.61307073E-03
-7.41000E-06,+389.32788197E-03,+201.30653819E-03
-7.40000E-06,+370.48366107E-03,+212.61307073E-03
-7.39000E-06,+350.38315877E-03,+216.38191491E-03
-7.38000E-06,+310.18215418E-03,+196.28141262E-03
-7.37000E-06,+310.18215418E-03,+196.28141262E-03
-7.36000E-06,+308.92587279E-03,+181.20603589E-03
-7.35000E-06,+269.98114958E-03,+181.20603589E-03
-7.34000E-06,+229.78014499E-03,+196.28141262E-03
-7.33000E-06,+229.78014499E-03,+192.51256844E-03
-7.32000E-06,+209.67964269E-03,+176.18091032E-03
-7.31000E-06,+188.32285900E-03,+172.41206614E-03
-7.30000E-06,+149.37813580E-03,+188.74372425E-03
-7.29000E-06,+169.47863810E-03,+161.10553360E-03
-7.28000E-06,+128.02135211E-03,+161.10553360E-03
-7.27000E-06,+68.97612661E-03,+172.41206614E-03
-7.26000E-06,+68.97612661E-03,+152.31156384E-03
-7.25000E-06,+28.77512202E-03,+172.41206614E-03
-7.24000E-06,+26.26255923E-03,+141.00503130E-03
-7.23000E-06,+6.16205693E-03,+156.08040802E-03
-7.22000E-06,-31.52638488E-03,+152.31156384E-03
-7.21000E-06,-72.98367086E-03,+168.64322196E-03
-7.20000E-06,-91.82789177E-03,+135.97990572E-03
-7.19000E-06,-132.02889636E-03,+141.00503130E-03
-7.18000E-06,-152.12939866E-03,+115.87940343E-03
-7.17000E-06,-172.22990096E-03,+115.87940343E-03
-7.16000E-06,-192.33040325E-03,+95.77890113E-03
-7.15000E-06,-212.43090555E-03,+75.67839883E-03
-7.14000E-06,-252.63191015E-03,+75.67839883E-03
-7.13000E-06,-253.88819154E-03,+71.90955465E-03
-7.12000E-06,-273.98869384E-03,+51.80905235E-03
-7.11000E-06,-292.83291474E-03,+35.47739424E-03
-7.10000E-06,-333.03391933E-03,+15.37689194E-03
-7.09000E-06,-353.13442163E-03,+15.37689194E-03
-7.08000E-06,-374.49120532E-03,+4.07035940E-03
-7.07000E-06,-393.33542623E-03,+15.37689194E-03
-7.06000E-06,-393.33542623E-03,-4.72361036E-03
-7.05000E-06,-413.43592852E-03,-8.49245454E-03
-7.04000E-06,-413.43592852E-03,-28.59295683E-03
-7.03000E-06,-433.53643082E-03,-39.89948938E-03
-7.02000E-06,-453.63693312E-03,-44.92461495E-03
-7.01000E-06,-453.63693312E-03,-65.02511725E-03
-7.00000E-06,-454.89321451E-03,-65.02511725E-03
-6.99000E-06,-474.99371681E-03,-85.12561955E-03
-6.98000E-06,-474.99371681E-03,-85.12561955E-03
-6.97000E-06,-493.83793771E-03,-88.89446373E-03
-6.96000E-06,-493.83793771E-03,-105.22612184E-03
-6.95000E-06,-476.24999820E-03,-125.32662414E-03
-6.94000E-06,-493.83793771E-03,-120.30149857E-03
-6.93000E-06,-493.83793771E-03,-125.32662414E-03
-6.92000E-06,-473.73743542E-03,-145.42712644E-03
-6.91000E-06,-454.89321451E-03,-160.50250316E-03
-6.90000E-06,-473.73743542E-03,-160.50250316E-03
-6.89000E-06,-473.73743542E-03,-165.52762873E-03
-6.88000E-06,-453.63693312E-03,-169.29647292E-03
-6.87000E-06,-453.63693312E-03,-185.62813103E-03
-6.86000E-06,-433.53643082E-03,-200.70350775E-03
-6.85000E-06,-433.53643082E-03,-205.72863333E-03
-6.84000E-06,-413.43592852E-03,-225.82913563E-03
-6.83000E-06,-393.33542623E-03,-225.82913563E-03
-6.82000E-06,-393.33542623E-03,-240.90451235E-03
-6.81000E-06,-373.23492393E-03,-245.92963792E-03
-6.80000E-06,-334.29020073E-03,-266.03014022E-03
-6.79000E-06,-333.03391933E-03,-266.03014022E-03
-6.78000E-06,-292.83291474E-03,-286.13064252E-03
-6.77000E-06,-292.83291474E-03,-321.30652154E-03
-6.76000E-06,-253.88819154E-03,-326.33164711E-03
-6.75000E-06,-252.63191015E-03,-330.10049129E-03
-6.74000E-06,-232.53140785E-03,-361.50752613E-03
-6.73000E-06,-192.33040325E-03,-361.50752613E-03
-6.72000E-06,-173.48618235E-03,-366.53265171E-03
-6.71000E-06,-152.12939866E-03,-366.53265171E-03
-6.70000E-06,-111.92839406E-03,-381.60802843E-03
-6.69000E-06,-91.82789177E-03,-366.53265171E-03
-6.68000E-06,-71.72738947E-03,-370.30149589E-03
-6.67000E-06,-71.72738947E-03,-370.30149589E-03
-6.66000E-06,-31.52638488E-03,-381.60802843E-03
-6.65000E-06,-11.42588258E-03,-401.70853073E-03
-6.64000E-06,-11.42588258E-03,-386.63315400E-03
-6.63000E-06,+28.77512202E-03,-390.40199819E-03
-6.62000E-06,+28.77512202E-03,-401.70853073E-03
-6.61000E-06,+68.97612661E-03,-406.73365630E-03
-6.60000E-06,+87.82034751E-03,-406.73365630E-03
-6.59000E-06,+109.17713121E-03,-406.73365630E-03
-6.58000E-06,+110.43341260E-03,-406.73365630E-03
-6.57000E-06,+149.37813580E-03,-421.80903303E-03
-6.56000E-06,+168.22235670E-03,-410.50250048E-03
-6.55000E-06,+169.47863810E-03,-421.80903303E-03
-6.54000E-06,+170.73491949E-03,-406.73365630E-03
-6.53000E-06,+209.67964269E-03,-426.83415860E-03
-6.52000E-06,+228.52386360E-03,-426.83415860E-03
-6.51000E-06,+229.78014499E-03,-430.60300278E-03
-6.50000E-06,+229.78014499E-03,-426.83415860E-03
-6.49000E-06,+268.72486819E-03,-426.83415860E-03
-6.48000E-06,+287.56908909E-03,-441.90953532E-03
-6.47000E-06,+269.98114958E-03,-441.90953532E-03
-6.46000E-06,+251.13692868E-03,-430.60300278E-03
